Nome,Depth,i,Seed,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
four,11,26,9125784630,35,13304,799,29633,false
four,11,27,7914823056,35,557252,26674,28669,false
four,11,28,1258360497,36,31348,1318,28247,false
four,11,29,7965023841,36,37839,1755,28237,false
four,13,1,4105328976,39,81992,4077,30131,false
four,13,1,6370951248,37,413290,21528,31757,false
four,13,2,9431657082,37,364517,18630,31787,false
four,13,3,1874029365,37,384622,19450,30324,false
four,13,4,5691784320,36,568626,31600,32897,false
four,13,5,8392760514,36,185878,8998,29804,false
four,13,6,4612780539,37,474571,25875,31955,false
four,13,7,8261384957,38,469943,26114,34021,false
four,13,8,2463075891,37,560309,28701,31050,false
four,13,9,9135874206,36,458739,23812,30632,false
four,13,10,7095231486,37,429510,20134,28484,false
four,13,11,9842301657,36,115582,6793,30510,false
four,13,12,2196735084,37,198071,10070,31649,false
four,13,13,9067852413,36,78864,4113,29822,false
four,13,14,2405681973,37,10993,687,30137,false
four,13,15,2738495106,37,554131,27629,31061,false
four,13,16,1069782534,36,276457,13422,30758,false
four,13,17,3018795246,36,521325,26811,30508,false
four,13,18,1736058429,36,551788,31111,33974,false
four,13,19,6087432195,37,456500,25022,33131,false
four,13,20,4925731068,36,110741,6240,31102,false
four,13,21,3486027915,37,591255,29493,30063,false
four,13,22,6941372580,36,276201,13270,28740,false
four,13,23,1068243795,36,471126,24055,31100,false
four,13,24,1764028593,37,418182,21312,30392,false
four,13,25,3857069214,38,439799,21206,29725,false
four,13,26,9125784630,37,119581,6405,29324,false
four,13,27,7914823056,37,392881,20465,31075,false
four,13,28,1258360497,37,427742,22684,30745,false
four,13,29,7965023841,36,331168,16662,30130,false
four,15,1,4105328976,36,467431,23858,30642,false
four,15,1,6370951248,35,18352,975,30825,false
four,15,2,9431657082,36,347778,18113,31606,false
four,15,3,1874029365,36,405465,21231,31059,false
four,15,4,5691784320,36,327583,18273,32155,false
four,15,5,8392760514,37,87962,5783,32816,false
four,15,6,4612780539,36,242939,14036,34266,false
four,15,7,8261384957,36,76042,4433,31452,false
four,15,8,2463075891,37,67805,3974,33167,false
four,15,9,9135874206,38,251037,12724,30800,false
four,15,10,7095231486,38,594024,31426,31730,false
four,15,11,9842301657,37,347139,19260,32718,false
four,15,12,2196735084,37,348036,18620,32199,false
four,15,13,9067852413,36,250796,13823,32728,false
four,15,14,2405681973,37,66274,3638,31623,false
four,15,15,2738495106,37,317090,16927,31895,false
four,15,16,1069782534,36,509273,29292,33864,false
four,15,17,3018795246,35,291035,14762,31438,false
four,15,18,1736058429,36,259941,14379,32922,false
four,15,19,6087432195,37,424613,24377,34588,false
four,15,20,4925731068,36,106345,5760,31080,false
four,15,21,3486027915,37,489057,25970,31939,false
four,15,22,6941372580,37,417512,21371,30808,false
four,15,23,1068243795,36,28039,1628,31660,false
four,15,24,1764028593,37,498395,25919,31957,false
four,15,25,3857069214,38,11262,1053,31658,false
four,15,26,9125784630,37,374596,20200,32726,false
four,15,27,7914823056,36,131604,7116,31585,false
four,15,28,1258360497,36,192155,10720,32615,false
four,15,29,7965023841,36,271764,13644,30160,false
order,5,1,4105328976,38,345640,14025,24424,false
order,5,1,6370951248,38,160160,7238,24299,false
order,5,2,9431657082,38,104430,4420,24392,false
order,5,3,1874029365,38,411360,17057,24806,false
order,5,4,5691784320,38,539382,21678,24143,false
order,5,5,8392760514,38,377876,15458,24687,false
order,5,6,4612780539,38,360687,14767,24435,false
order,5,7,8261384957,38,102531,4475,24816,false
order,5,8,2463075891,38,74602,3363,24400,false
order,5,9,9135874206,38,139429,5950,24656,false
order,5,10,7095231486,38,430634,17603,24097,false
order,5,11,9842301657,38,552254,22043,24125,false
order,5,12,2196735084,38,467103,19471,24807,false
order,5,13,9067852413,38,133363,5675,24513,false
order,5,14,2405681973,38,84202,3675,24299,false
order,5,15,2738495106,38,547326,22591,24598,false
order,5,16,1069782534,38,42064,1917,24310,false
order,5,17,3018795246,38,284737,11918,24910,false
order,5,18,1736058429,38,546085,22357,24631,false
order,5,19,6087432195,38,103072,4351,23991,false
order,5,20,4925731068,41,314147,13065,24423,false
order,5,21,3486027915,38,171741,7047,24202,false
order,5,22,6941372580,38,6055,407,24399,false
order,5,23,1068243795,38,238956,9736,24337,false
order,5,24,1764028593,38,349502,14363,24693,false
order,5,25,3857069214,38,511024,21071,24578,false
order,5,26,9125784630,38,277044,11686,24864,false
order,5,27,7914823056,38,277690,11182,24387,false
order,5,28,1258360497,38,111150,5017,25140,false
order,5,29,7965023841,38,189837,7805,24267,false
order,7,1,4105328976,38,453016,20387,26954,false
order,7,1,6370951248,35,94587,4653,27522,false
order,7,2,9431657082,38,164768,7582,27519,false
order,7,3,1874029365,38,378377,17442,27574,false
order,7,4,5691784320,38,451052,20695,27572,false
order,7,5,8392760514,38,184875,8716,28145,false
order,7,6,4612780539,38,289500,12987,27019,false
order,7,7,8261384957,38,12378,699,27417,false
order,7,8,2463075891,38,356227,16475,27393,false
order,7,9,9135874206,38,454569,20747,27376,false
order,7,10,7095231486,38,197850,8973,27096,false
order,7,11,9842301657,40,7882,509,26125,false
order,7,12,2196735084,38,387283,17681,27930,false
order,7,13,9067852413,38,286891,12792,26784,false
order,7,14,2405681973,38,60380,3018,27008,false
order,7,15,2738495106,38,227109,10693,27501,false
order,7,16,1069782534,38,364382,16592,27237,false
order,7,17,3018795246,38,357029,16320,27476,false
order,7,18,1736058429,38,558654,25628,27443,false
order,7,19,6087432195,38,289101,13083,27326,false
order,7,20,4925731068,38,236294,11163,27671,false
order,7,21,3486027915,36,206727,9434,27067,false
order,7,22,6941372580,38,86666,4154,27506,false
order,7,23,1068243795,38,365043,16907,27836,false
order,7,24,1764028593,38,430266,19551,27473,false
order,7,25,3857069214,38,130132,6218,27318,false
order,7,26,9125784630,38,342242,16012,28061,false
order,7,27,7914823056,38,408463,18182,26784,false
order,7,28,1258360497,38,472072,21310,26944,false
order,7,29,7965023841,38,519565,23943,27704,false
order,9,1,4105328976,36,233751,11842,30096,false
order,9,1,6370951248,38,595171,30091,30358,false
order,9,2,9431657082,38,410865,20955,30402,false
order,9,3,1874029365,38,305354,16152,30906,false
order,9,4,5691784320,38,255448,12748,30355,false
order,9,5,8392760514,35,84064,4419,30191,false
order,9,6,4612780539,38,51367,2670,29687,false
order,9,7,8261384957,38,102441,5472,31221,false
order,9,8,2463075891,38,316617,15919,29764,false
order,9,9,9135874206,38,427410,21568,30214,false
order,9,10,7095231486,38,188892,9967,30188,false
order,9,11,9842301657,38,354047,16901,29134,false
order,9,12,2196735084,38,548509,27794,30280,false
order,9,13,9067852413,38,162407,8348,30197,false
order,9,14,2405681973,38,239202,12133,30963,false
order,9,15,2738495106,38,306489,15863,30230,false
order,9,16,1069782534,38,567596,28395,30004,false
order,9,17,3018795246,38,458301,23109,30096,false
order,9,18,1736058429,35,86291,4580,30646,false
order,9,19,6087432195,38,59350,3152,30563,false
order,9,20,4925731068,36,70476,3617,29735,false
order,9,21,3486027915,38,284180,14176,29446,false
order,9,22,6941372580,35,461105,23328,30449,false
order,9,23,1068243795,38,560755,27581,29502,false
order,9,24,1764028593,35,176226,9302,31093,false
order,9,25,3857069214,38,23719,1246,29790,false
order,9,26,9125784630,36,485616,25200,31064,false
order,9,27,7914823056,38,280082,14012,29752,false
order,9,28,1258360497,40,590707,30158,30695,false
order,9,29,7965023841,35,290662,14677,30590,false
order,11,1,4105328976,36,355579,19072,32794,false
order,11,1,6370951248,40,415524,23647,33904,false
order,11,2,9431657082,38,492544,27345,33374,false
order,11,3,1874029365,35,472406,25497,32222,false
order,11,4,5691784320,36,95617,5485,33031,false
order,11,5,8392760514,38,56836,3316,33459,false
order,11,6,4612780539,38,416355,22727,32439,false
order,11,7,8261384957,38,358939,20341,33161,false
order,11,8,2463075891,38,452869,25004,32892,false
order,11,9,9135874206,38,242868,13289,32975,false
order,11,10,7095231486,38,274923,15154,33173,false
order,11,11,9842301657,36,226238,12534,32681,false
order,11,12,2196735084,37,485503,26852,33205,false
order,11,13,9067852413,38,21016,1363,33045,false
order,11,14,2405681973,36,55869,3298,33156,false
order,11,15,2738495106,38,535698,29534,33059,false
order,11,16,1069782534,38,148377,8202,32906,false
order,11,17,3018795246,37,469016,25848,32744,false
order,11,18,1736058429,37,426606,23520,33212,false
order,11,19,6087432195,36,390950,21728,33621,false
order,11,20,4925731068,36,387295,20761,32614,false
order,11,21,3486027915,38,300079,15900,32175,false
order,11,22,6941372580,38,158031,8932,33363,false
order,11,23,1068243795,37,453443,24330,32180,false
order,11,24,1764028593,38,199913,11074,33503,false
order,11,25,3857069214,38,550193,30631,33435,false
order,11,26,9125784630,38,166164,9077,33202,false
order,11,27,7914823056,38,229251,12389,32787,false
order,11,28,1258360497,35,258773,13943,33169,false
order,11,29,7965023841,38,206689,11070,33433,false
order,13,1,4105328976,38,56224,3455,36717,false
order,13,1,6370951248,40,321470,20549,36916,false
order,13,2,9431657082,36,267865,16063,35577,false
order,13,3,1874029365,35,523167,31330,35899,false
order,13,4,5691784320,35,550268,32134,35128,false
order,13,5,8392760514,35,393693,23468,35781,false
order,13,6,4612780539,36,269793,16214,35516,false
order,13,7,8261384957,36,8749,715,36082,false
order,13,8,2463075891,38,337705,19984,35475,false
order,13,9,9135874206,38,307724,18653,36062,false
order,13,10,7095231486,35,212392,13237,36068,false
order,13,11,9842301657,35,163654,9952,35670,false
order,13,12,2196735084,38,385489,23745,36563,false
order,13,13,9067852413,36,533972,31800,35709,false
order,13,14,2405681973,38,539493,31798,35298,false
order,13,15,2738495106,38,456238,27511,36361,false
order,13,16,1069782534,36,213974,12662,35274,false
order,13,17,3018795246,35,112834,6550,35983,false
order,13,18,1736058429,36,402515,24281,36618,false
order,13,19,6087432195,38,226322,13614,35797,false
order,13,20,4925731068,35,296132,17771,35961,false
order,13,21,3486027915,35,49659,2933,34629,false
order,13,22,6941372580,38,150710,9010,36425,false
order,13,23,1068243795,36,449820,26056,35230,false
order,13,24,1764028593,35,277731,16257,35523,false
order,13,25,3857069214,38,273304,16337,35361,false
order,13,26,9125784630,38,488115,30155,36998,false
order,13,27,7914823056,36,143198,8480,35942,false
order,13,28,1258360497,34,131416,8017,36609,false
order,13,29,7965023841,38,120876,7398,36219,false
order,15,1,4105328976,36,167100,11038,38392,false
order,15,1,6370951248,35,355240,24241,40409,false
order,15,2,9431657082,36,278536,18819,40007,false
order,15,3,1874029365,37,562994,35562,37847,false
order,15,4,5691784320,35,509319,32430,37960,false
order,15,5,8392760514,35,183491,12345,39507,false
order,15,6,4612780539,38,359497,22687,37913,false
order,15,7,8261384957,34,281695,18204,37353,false
order,15,8,2463075891,37,226117,14591,38214,false
order,15,9,9135874206,38,105403,6779,37976,false
order,15,10,7095231486,35,514343,33336,38537,false
order,15,11,9842301657,38,76942,5089,37605,false
order,15,12,2196735084,37,117440,7532,38104,false
order,15,13,9067852413,36,518355,33036,38016,false
order,15,14,2405681973,34,35762,2528,38886,false
order,15,15,2738495106,38,400213,26498,39409,false
order,15,16,1069782534,38,108483,7156,37911,false
order,15,17,3018795246,35,506331,32472,38424,false
order,15,18,1736058429,38,89291,5604,38661,false
order,15,19,6087432195,38,210945,13391,38829,false
order,15,20,4925731068,35,67571,4386,37679,false
order,15,21,3486027915,36,257576,16137,38012,false
order,15,22,6941372580,38,332792,21056,37987,false
order,15,23,1068243795,36,97243,6437,38297,false
order,15,24,1764028593,36,280411,17669,38423,false
order,15,25,3857069214,35,176895,11147,38258,false
order,15,26,9125784630,36,40451,2460,38553,false
order,15,27,7914823056,35,431133,27633,38397,false
order,15,28,1258360497,36,222603,14359,39193,false
order,15,29,7965023841,35,528825,34877,39336,false
ranges,5,1,4105328976,42,269303,16082,33521,false
ranges,5,1,6370951248,42,45457,3051,35837,false
ranges,5,2,9431657082,42,13002,955,34262,false
ranges,5,3,1874029365,42,146397,8373,34475,false
ranges,5,4,5691784320,42,28721,1520,32592,false
ranges,5,5,8392760514,42,80787,4480,32081,false
ranges,5,6,4612780539,42,584029,33606,34435,false
ranges,5,7,8261384957,42,563803,30970,32752,false
ranges,5,8,2463075891,42,94601,5425,35684,false
ranges,5,9,9135874206,42,309953,17829,35482,false
ranges,5,10,7095231486,42,229105,11193,31196,false
ranges,5,11,9842301657,42,567793,32204,34166,false
ranges,5,12,2196735084,42,312413,19253,36052,false
ranges,5,13,9067852413,42,246406,15982,35290,false
ranges,5,14,2405681973,42,131239,6870,32361,false
ranges,5,15,2738495106,42,126150,7731,34973,false
ranges,5,16,1069782534,42,270002,16941,35227,false
ranges,5,17,3018795246,42,41747,3118,36311,false
ranges,5,18,1736058429,42,64225,3484,34104,false
ranges,5,19,6087432195,42,450342,24822,32722,false
ranges,5,20,4925731068,42,272268,16142,34332,false
ranges,5,21,3486027915,42,214450,12640,33560,false
ranges,5,22,6941372580,42,306887,18123,33215,false
ranges,5,23,1068243795,42,78346,5114,35205,false
ranges,5,24,1764028593,42,68750,3383,32264,false
ranges,5,25,3857069214,42,584373,34550,35358,false
ranges,5,26,9125784630,42,87434,4363,35839,false
ranges,5,27,7914823056,42,589031,31838,32452,false
ranges,5,28,1258360497,42,325468,18199,34333,false
ranges,5,29,7965023841,42,347556,19352,33786,false
ranges,7,1,4105328976,42,259010,14803,34166,false
ranges,7,1,6370951248,42,324312,19647,35642,false
ranges,7,2,9431657082,42,204528,11765,34193,false
ranges,7,3,1874029365,42,61201,3476,34793,false
ranges,7,4,5691784320,42,342326,19805,34066,false
ranges,7,5,8392760514,42,41153,2668,36985,false
ranges,7,6,4612780539,42,268942,15753,34258,false
ranges,7,7,8261384957,42,391951,22307,35254,false
ranges,7,8,2463075891,42,503497,28674,33654,false
ranges,7,9,9135874206,42,308205,18216,35029,false
ranges,7,10,7095231486,42,574671,33423,35087,false
ranges,7,11,9842301657,42,44371,3294,36514,false
ranges,7,12,2196735084,42,262519,16433,36093,false
ranges,7,13,9067852413,42,325958,18729,33210,false
ranges,7,14,2405681973,42,20387,1233,36214,false
ranges,7,15,2738495106,42,63585,3745,35907,false
ranges,7,16,1069782534,42,324950,19205,34127,false
ranges,7,17,3018795246,42,270986,15881,34430,false
ranges,7,18,1736058429,42,8561,698,34662,false
ranges,7,19,6087432195,42,177801,10502,35532,false
ranges,7,20,4925731068,42,586324,34851,35512,false
ranges,7,21,3486027915,42,296270,18172,36475,false
ranges,7,22,6941372580,42,597903,34288,34423,false
ranges,7,23,1068243795,42,17516,1145,36814,false
ranges,7,24,1764028593,42,47540,2600,35932,false
ranges,7,25,3857069214,42,241251,15122,36531,false
ranges,7,26,9125784630,42,477526,28551,35672,false
ranges,7,27,7914823056,42,396431,23418,35343,false
ranges,7,28,1258360497,42,398997,23327,36131,false
ranges,7,29,7965023841,42,238896,14055,35953,false
ranges,9,1,4105328976,42,581734,36666,37870,false
ranges,9,1,6370951248,42,126025,8076,37746,false
ranges,9,2,9431657082,42,16826,1075,37244,false
ranges,9,3,1874029365,42,37411,2114,35912,false
ranges,9,4,5691784320,42,350068,21274,35942,false
ranges,9,5,8392760514,42,304333,18468,36642,false
ranges,9,6,4612780539,42,355394,22005,36915,false
ranges,9,7,8261384957,42,287497,17314,36987,false
ranges,9,8,2463075891,42,186718,11230,36555,false
ranges,9,9,9135874206,42,329699,20726,35992,false
ranges,9,10,7095231486,42,350031,21793,37741,false
ranges,9,11,9842301657,42,26406,1988,36856,false
ranges,9,12,2196735084,42,177602,10630,36527,false
ranges,9,13,9067852413,42,92799,6301,38607,false
ranges,9,14,2405681973,42,42258,2334,37069,false
ranges,9,15,2738495106,42,252758,15379,36061,false
ranges,9,16,1069782534,42,178793,11877,37732,false
ranges,9,17,3018795246,42,375079,22113,36529,false
ranges,9,18,1736058429,42,538988,33275,36457,false
ranges,9,19,6087432195,42,353792,22071,36647,false
ranges,9,20,4925731068,42,177985,10951,36191,false
ranges,9,21,3486027915,42,13871,953,35773,false
ranges,9,22,6941372580,42,332731,19880,36363,false
ranges,9,23,1068243795,42,46463,3298,37498,false
ranges,9,24,1764028593,42,20021,1339,37604,false
ranges,9,25,3857069214,42,39047,2657,36507,false
ranges,9,26,9125784630,42,32199,1901,36846,false
ranges,9,27,7914823056,42,596398,34826,35067,false
ranges,9,28,1258360497,42,178108,10906,35219,false
ranges,9,29,7965023841,42,214640,13902,36299,false
ranges,11,1,4105328976,42,564500,35124,37162,false
ranges,11,1,6370951248,42,67903,4288,38106,false
ranges,11,2,9431657082,42,111499,6985,37712,false
ranges,11,3,1874029365,42,28442,1661,36031,false
ranges,11,4,5691784320,42,281824,16390,34495,false
ranges,11,5,8392760514,42,573042,36567,38415,false
ranges,11,6,4612780539,42,230056,14735,36667,false
ranges,11,7,8261384957,42,566451,34359,36239,false
ranges,11,8,2463075891,42,107516,6159,37909,false
ranges,11,9,9135874206,42,303987,17273,35092,false
ranges,11,10,7095231486,42,42616,2834,36887,false
ranges,11,11,9842301657,42,113367,6369,36153,false
ranges,11,12,2196735084,42,542209,34969,38585,false
ranges,11,13,9067852413,42,103908,6834,36683,false
ranges,11,14,2405681973,42,42973,3103,37102,false
ranges,11,15,2738495106,42,280218,17751,37805,false
ranges,11,16,1069782534,42,324864,20046,37213,false
ranges,11,17,3018795246,42,281101,17612,38113,false
ranges,11,18,1736058429,42,194213,13695,39393,false
ranges,11,19,6087432195,42,254813,16456,39607,false
ranges,11,20,4925731068,42,23158,1437,36922,false
ranges,11,21,3486027915,42,314600,19594,38025,false
ranges,11,22,6941372580,42,592891,35738,36130,false
ranges,11,23,1068243795,42,373180,23560,37200,false
ranges,11,24,1764028593,42,351150,22559,38713,false
ranges,11,25,3857069214,42,79308,5072,38238,false
ranges,11,26,9125784630,42,458697,28708,36723,false
ranges,11,27,7914823056,42,35429,2093,37207,false
ranges,11,28,1258360497,42,276074,18888,38280,false
ranges,11,29,7965023841,42,144918,9301,36413,false
ranges,13,1,4105328976,42,57807,3985,37796,false
ranges,13,1,6370951248,42,159263,10985,40773,false
ranges,13,2,9431657082,42,165341,10952,38446,false
ranges,13,3,1874029365,42,37001,2320,36931,false
ranges,13,4,5691784320,42,49843,4115,38901,false
ranges,13,5,8392760514,42,264642,17588,39002,false
ranges,13,6,4612780539,42,267284,17330,38068,false
ranges,13,7,8261384957,42,248504,15611,37318,false
ranges,13,8,2463075891,42,88393,5171,39560,false
ranges,13,9,9135874206,42,12645,861,41504,false
ranges,13,10,7095231486,42,102451,6144,37760,false
ranges,13,11,9842301657,42,585712,38086,39061,false
ranges,13,12,2196735084,42,206219,12251,38403,false
ranges,13,13,9067852413,42,61338,4328,39906,false
ranges,13,14,2405681973,42,514075,33358,38679,false
ranges,13,15,2738495106,42,247866,16642,39006,false
ranges,13,16,1069782534,42,374032,24820,39663,false
ranges,13,17,3018795246,42,321011,22593,40790,false
ranges,13,18,1736058429,42,19306,1375,39114,false
ranges,13,19,6087432195,42,531370,35390,39119,false
ranges,13,20,4925731068,42,39646,2763,37134,false
ranges,13,21,3486027915,42,572751,37151,38548,false
ranges,13,22,6941372580,42,596508,37966,38311,false
ranges,13,23,1068243795,42,45056,3273,36877,false
ranges,13,24,1764028593,42,327594,20753,39425,false
ranges,13,25,3857069214,42,342118,22300,39532,false
ranges,13,26,9125784630,42,275778,17628,39418,false
ranges,13,27,7914823056,42,22266,1371,38308,false
ranges,13,28,1258360497,42,94077,5589,38299,false
ranges,13,29,7965023841,42,36967,2048,38318,false
ranges,15,1,4105328976,42,58869,4534,40858,false
ranges,15,1,6370951248,42,30822,2176,41654,false
ranges,15,2,9431657082,42,117242,7413,38048,false
ranges,15,3,1874029365,42,164979,10892,38668,false
ranges,15,4,5691784320,42,59901,4246,40586,false
ranges,15,5,8392760514,42,228322,15132,39517,false
ranges,15,6,4612780539,42,301711,19695,39925,false
ranges,15,7,8261384957,42,43203,3130,39236,false
ranges,15,8,2463075891,42,214348,14224,40839,false
ranges,15,9,9135874206,42,8365,669,42698,false
ranges,15,10,7095231486,42,95166,6469,38632,false
ranges,15,11,9842301657,42,87662,6195,42135,false
ranges,15,12,2196735084,42,217464,14784,41740,false
ranges,15,13,9067852413,42,170844,11933,39571,false
ranges,15,14,2405681973,42,53471,3700,39507,false
ranges,15,15,2738495106,42,232997,15841,40947,false
ranges,15,16,1069782534,42,370141,32751,51522,false
ranges,15,17,3018795246,42,58314,3836,48077,false
ranges,15,18,1736058429,42,347685,31512,52425,false
ranges,15,19,6087432195,42,27608,2458,41291,false
ranges,15,20,4925731068,42,597856,47497,47800,false
ranges,15,21,3486027915,42,350346,30283,58259,false
ranges,15,22,6941372580,42,254495,19313,46038,false
ranges,15,23,1068243795,42,334204,29330,57266,false
ranges,15,24,1764028593,42,71271,7967,47663,false
ranges,15,25,3857069214,42,512343,35142,42483,false
ranges,15,26,9125784630,42,538084,41226,46030,false
ranges,15,27,7914823056,42,92067,12093,56495,false
ranges,15,28,1258360497,42,326520,24330,47232,false
ranges,15,29,7965023841,42,131402,8596,40271,false
triples,5,1,4105328976,31,198732,13490,35741,false
triples,5,1,6370951248,32,268351,15472,34940,false
triples,5,2,9431657082,31,380096,21646,32392,false
triples,5,3,1874029365,31,73946,3833,33875,false
triples,5,4,5691784320,30,386678,23973,36079,false
triples,5,5,8392760514,31,227196,13455,30410,false
triples,5,6,4612780539,30,50398,3379,35003,false
triples,5,7,8261384957,30,342847,20340,34977,false
triples,5,8,2463075891,30,414283,25213,33807,false
triples,5,9,9135874206,30,143280,8917,33476,false
triples,5,10,7095231486,30,386991,23116,34796,false
triples,5,11,9842301657,30,456152,26532,35734,false
triples,5,12,2196735084,30,316317,16858,31592,false
triples,5,13,9067852413,30,206939,12619,36608,false
triples,5,14,2405681973,31,56072,2849,32720,false
triples,5,15,2738495106,31,571252,34733,36330,false
triples,5,16,1069782534,31,2784,320,47007,false
triples,5,17,3018795246,30,550089,35642,38826,false
triples,5,18,1736058429,31,577096,38107,39383,false
triples,5,19,6087432195,31,553011,38469,41498,false
triples,5,20,4925731068,30,131039,9500,33826,false
triples,5,21,3486027915,30,248918,12428,33196,false
triples,5,22,6941372580,31,437695,23881,31959,false
triples,5,23,1068243795,31,309482,19223,35722,false
triples,5,24,1764028593,30,26910,1831,36478,false
triples,5,25,3857069214,31,542678,35777,39389,false
triples,5,26,9125784630,30,68194,4938,39274,false
triples,5,27,7914823056,31,375211,26895,39590,false
triples,5,28,1258360497,30,515157,28594,34302,false
triples,5,29,7965023841,31,333026,16044,27993,false
triples,7,1,4105328976,31,348123,19053,32487,false
triples,7,1,6370951248,30,71931,4219,32034,false
triples,7,2,9431657082,32,489449,26931,32867,false
triples,7,3,1874029365,30,128079,7621,32848,false
triples,7,4,5691784320,31,437043,23616,32507,false
triples,7,5,8392760514,31,176791,9609,32214,false
triples,7,6,4612780539,31,437319,23883,32208,false
triples,7,7,8261384957,31,479726,25989,33037,false
triples,7,8,2463075891,31,541830,29142,32239,false
triples,7,9,9135874206,30,402819,22143,32370,false
triples,7,10,7095231486,31,442129,23397,31479,false
triples,7,11,9842301657,31,242229,13011,31951,false
triples,7,12,2196735084,31,583487,30532,31461,false
triples,7,13,9067852413,31,486416,27070,33749,false
triples,7,14,2405681973,32,220692,11781,38246,false
triples,7,15,2738495106,31,519828,39778,44069,false
triples,7,16,1069782534,30,359420,19718,33838,false
triples,7,17,3018795246,31,263208,14389,32647,false
triples,7,18,1736058429,31,65883,4012,37222,false
triples,7,19,6087432195,31,467550,37990,45784,false
triples,7,20,4925731068,31,420872,28171,38837,false
triples,7,21,3486027915,30,232403,15254,35123,false
triples,7,22,6941372580,30,501165,29674,35073,false
triples,7,23,1068243795,31,551310,30971,34080,false
triples,7,24,1764028593,31,315670,21626,40309,false
triples,7,25,3857069214,30,192902,13002,37647,false
triples,7,26,9125784630,30,568117,39215,41575,false
triples,7,27,7914823056,31,442060,30681,39144,false
triples,7,28,1258360497,31,319901,18481,34010,false
triples,7,29,7965023841,31,585478,31407,32177,false
triples,9,1,4105328976,31,453921,28327,37088,false
triples,9,1,6370951248,31,518700,31701,36517,false
