Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Nossa_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
aman-aplan,5,4,9724161943,^[rst][d-o],^[rst][d-o],10,242,9175,688,23588,true
aman-aplan,5,5,4037724866,[vrtoplknx]\w\w$,[vrtoplknx]\w\w$,15,270,54690,2922,23459,true
aman-aplan,5,6,8370032799,^[trkm],^[trkm],11,247,206829,8877,23831,true
aman-aplan,5,7,2767986875,^[rktm],^[rktm],11,247,183444,8048,23393,true
aman-aplan,5,8,3141506592,^[krtm],^[krtm],11,247,72462,3702,23673,true
aman-aplan,5,9,3313543896,[rtonvplkx]\w\w$,[rtonvplkx]\w\w$,15,270,218950,9720,23597,true
aman-aplan,5,10,8657690939,^[rktm],^[rktm],11,247,314429,12830,23534,true
aman-aplan,5,11,9696640194,^[rktm],^[rktm],11,247,122963,5658,22941,true
aman-aplan,5,12,6621545651,[tvroplknx]\w\w$,[tvroplknx]\w\w$,15,270,179471,7783,23019,true
aman-aplan,5,13,2492462788,^[rktm],^[rktm],11,247,64359,3532,24050,true
aman-aplan,5,14,3404588599,^[rst][d-o],^[rst][d-o],10,242,30623,1922,24081,true
aman-aplan,5,15,2330977742,^[rktm],^[rktm],11,247,108628,5047,23414,true
aman-aplan,5,16,6361187489,^[rktm],^[rktm],11,247,197348,8513,23405,true
aman-aplan,5,17,2805026820,[pvtrolknx]\w\w$,[pvtrolknx]\w\w$,15,270,309368,12469,23049,true
aman-aplan,5,18,4323456912,^[krtm],^[krtm],11,247,36820,2328,23675,true
aman-aplan,5,19,8361101999,[pvrtolknx]\w[\w]$,[pvrtolknx]\w[\w]$,15,270,104323,4939,22987,true
aman-aplan,5,20,9935136846,^[rst][d-o],^[rst][d-o],10,242,5932,532,24143,true
aman-aplan,5,21,5217407358,^[krtm],^[krtm],11,247,64246,3188,23567,true
aman-aplan,5,22,5619256299,^[krtm],^[krtm],11,247,258984,10939,23799,true
aman-aplan,5,23,4560422870,^[trkm],^[trkm],11,247,521582,19753,22487,true
aman-aplan,5,24,5236888092,^[mrtk],^[mrtk],11,247,1860,234,23440,true
aman-aplan,5,25,1337360711,^[trkm],^[trkm],11,247,176840,7922,22957,true
aman-aplan,5,26,7659837985,[rvtoplknx]\w\w$,[rvtoplknx]\w\w$,15,270,266598,10908,23502,true
aman-aplan,5,27,2521100877,[tvroplknx]\w\w$,[tvroplknx]\w\w$,15,270,160218,7685,23588,true
aman-aplan,5,28,8801535107,^[ktmr],^[ktmr],11,247,103280,4920,23642,true
aman-aplan,5,29,9651599436,[vprtolknx]\w\w$,[vprtolknx]\w\w$,15,270,300916,12346,23347,true
prime,5,1,2967301147,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,251120,18877,44740,true
prime,5,1,5600405384,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,45669,3438,43522,true
prime,5,2,1632819610,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,501654,38409,45239,true
prime,5,3,1412034944,.,.,20,639,5296,500,35145,true
prime,5,4,9724161943,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,60340,4422,43395,true
prime,5,5,4037724866,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,167900,12067,43149,true
prime,5,6,8370032799,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,398177,32052,47444,true
prime,5,7,2767986875,.,.,20,639,5619,579,35581,true
prime,5,8,3141506592,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,214359,16298,41974,true
prime,5,9,3313543896,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,540509,40101,44679,true
prime,5,10,8657690939,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,398104,30674,46676,true
prime,5,11,9696640194,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,325882,23722,43054,true
prime,5,12,6621545651,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,504386,36083,42959,true
prime,5,13,2492462788,.,.,20,639,5159,485,34801,true
prime,5,14,3404588599,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,316376,23816,45334,true
prime,5,15,2330977742,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,492249,34800,41989,true
prime,5,16,6361187489,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,473211,36692,46567,true
prime,5,17,2805026820,.,.,20,639,5931,547,35253,true
prime,5,18,4323456912,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,248006,18517,42760,true
prime,5,19,8361101999,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,191275,14548,45222,true
prime,5,20,9935136846,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,174807,13018,43974,true
prime,5,21,5217407358,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,294547,21830,42864,true
prime,5,22,5619256299,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,460092,32972,42755,true
prime,5,23,4560422870,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,453146,31426,41864,true
prime,5,24,5236888092,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,466026,32161,40834,true
prime,5,25,1337360711,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,373034,26567,42242,true
prime,5,26,7659837985,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,192478,14438,42877,true
prime,5,27,2521100877,.,.,20,639,5574,516,35331,true
prime,5,28,8801535107,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,427562,30677,43100,true
prime,5,29,9651599436,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,9,875,569702,41049,43331,true
four,5,1,2967301147,[i-o][lm][b-y],[i-o][lm][b-y],15,396,34386,2000,21518,true
four,5,1,5600405384,[M-t][i-o][lm][b-y],[M-t][i-o][lm][b-y],15,407,324633,14266,24565,true
four,5,2,1632819610,[i-o][m-r][m-t],[i-o][m-r][m-t],16,407,39082,2469,23505,true
four,5,3,1412034944,[j-p][f-r][m-r],[j-p][f-r][m-r],14,394,16514,1156,26143,true
four,5,4,9724161943,[m-s][i-o][otlpbrn],[m-s][i-o][otlpbrn],16,411,212343,10018,24582,true
four,5,5,4037724866,[oskj][acism],[oskj][acism],19,436,70385,4111,22737,true
four,5,6,8370032799,[m-p][f-r]?[m-p],[m-p][f-r]?[m-p],15,399,161878,7548,23175,true
four,5,7,2767986875,[M-t][i-o][lm][b-y],[M-t][i-o][lm][b-y],15,407,175559,8658,26363,true
four,5,8,3141506592,[M-s][i-o][lm][b-o],[M-s][i-o][lm][b-o],14,407,91159,4814,23112,true
four,5,9,3313543896,[[M-t]]?[[i-o]]?[lm][b-y],[[M-t]]?[[i-o]]?[lm][b-y],15,407,85438,4564,25472,true
four,5,10,8657690939,[uto][\D][o],[uto][\D][o],14,377,45661,2360,21048,true
four,5,11,9696640194,[i-o][lm][b-y],[i-o][lm][b-y],15,396,10080,797,27331,true
four,5,12,6621545651,[[d-t]]?[i-o][f-r][m-t],[[d-t]]?[i-o][f-r][m-t],16,425,232653,11393,26318,true
four,5,13,2492462788,[ou]\wo,[ou]\wo,13,377,8684,641,18971,true
four,5,14,3404588599,[ou][\w]o,[ou][\w]o,13,377,14065,951,20391,true
four,5,15,2330977742,[M-t][i-o][lm][b-y],[M-t][i-o][lm][b-y],15,407,50808,3219,27073,true
four,5,16,6361187489,[pmild]o,[pmild]o,13,385,67912,3469,26224,true
four,5,17,2805026820,[m-p][f-r]?[m-p],[m-p][f-r]?[m-p],15,399,49773,2657,23113,true
four,5,18,4323456912,[m-p][f-r]?[m-p],[m-p][f-r]?[m-p],15,399,227921,10486,25816,true
four,5,19,8361101999,[i-o][lm][b-y],[i-o][lm][b-y],15,396,51673,2778,25610,true
four,5,20,9935136846,[mldpi]o,[mldpi]o,13,385,112291,5375,25472,true
four,5,21,5217407358,[osg][mdic],[osg][mdic],17,439,226459,10345,22942,true
four,5,22,5619256299,[ou]\w[o],[ou]\w[o],13,377,4121,422,20019,true
four,5,23,4560422870,[m-p][f-r]?[m-p],[m-p][f-r]?[m-p],15,399,107554,5423,24018,true
four,5,24,5236888092,[i-o][lm][b-y],[i-o][lm][b-y],15,396,14339,1079,21566,true
four,5,25,1337360711,[d-t][i-o][m-p][j-t],[d-t][i-o][m-p][j-t],14,402,238401,10923,23595,true
four,5,26,7659837985,[d-t][i-o][m-p][j-t],[d-t][i-o][m-p][j-t],14,402,165196,8266,22598,true
four,5,27,2521100877,[lpema][os],[lpema][os],15,400,155132,7642,24989,true
four,5,28,8801535107,[i-o][f-s][m-p],[i-o][f-s][m-p],15,410,78013,3953,23971,true
four,5,29,9651599436,[plmdi]o,[plmdi]o,13,385,84959,4203,21878,true
triples,5,1,2967301147,[745]8,[745]8,6,225,1757,219,18643,true
triples,5,1,5600405384,6$,6$,2,207,265,79,60164,true
triples,5,2,1632819610,[\w]\w7,[\w]\w7,10,243,500,94,60007,true
triples,5,3,1412034944,\w4,\w4,10,216,10453,610,15206,true
triples,5,4,9724161943,6$,6$,2,207,101,47,60381,true
triples,5,5,4037724866,00,00,9,225,424,94,16853,true
triples,5,6,8370032799,\B4,\B4,10,216,11163,625,14923,true
triples,5,7,2767986875,24,24,3,216,599995,15281,15281,true
triples,5,8,3141506592,\B4,\B4,10,216,11220,657,15346,true
triples,5,9,3313543896,\B4,\B4,10,216,10537,610,15300,true
triples,5,10,8657690939,[63925],[63925],20,225,7834,672,16832,true
triples,5,11,9696640194,[7935]5,[7935]5,7,234,719,125,60179,true
triples,5,12,6621545651,24,24,3,216,599995,15456,15456,true
triples,5,13,2492462788,00,00,9,225,663,110,15314,true
triples,5,14,3404588599,\B4,\B4,10,216,10523,594,15128,true
triples,5,15,2330977742,24,24,3,216,599998,14876,14876,true
triples,5,16,6361187489,\B\w7,\B\w7,10,243,168,47,15253,true
triples,5,17,2805026820,00,00,9,225,262,63,60013,true
triples,5,18,4323456912,\w4,\w4,10,216,10508,610,15001,true
triples,5,19,8361101999,^[038],^[038],13,225,796,109,60070,true
triples,5,20,9935136846,[567][456],[567][456],9,225,49639,2297,17549,true
triples,5,21,5217407358,[0-7][0-6]$,[0-7][0-6]$,16,234,88298,6172,60008,true
triples,5,22,5619256299,24,24,3,216,599995,15237,15237,true
triples,5,23,4560422870,00,00,9,225,357,79,19003,true
triples,5,24,5236888092,0\w5,0\w5,4,216,286,79,15376,true
triples,5,25,1337360711,[0]0,[0]0,9,225,1038,157,18314,true
triples,5,26,7659837985,\B4,\B4,10,216,10402,625,14988,true
triples,5,27,2521100877,[6024]$,[6024]$,10,234,547,110,19331,true
triples,5,28,8801535107,^[308],^[308],13,225,391,94,60045,true
triples,5,29,9651599436,00,00,9,225,1351,188,19879,true
glob,5,1,2967301147,^[cpblwdm],^[cpblwdm],14,965,57293,3235,60444,true
glob,5,1,5600405384,[dlnbptg]e\B,[dlnbptg]e\B,16,1024,105435,5627,60304,true
glob,5,2,1632819610,^[blpcwdm],^[blpcwdm],14,965,19552,1360,60008,true
glob,5,3,1412034944,[\*ydlr] ,[\*ydlr] ,18,967,101026,5189,60185,true
glob,5,4,9724161943,^[cpblwdm],^[cpblwdm],14,965,4482,422,60193,true
glob,5,5,4037724866,[lnpdbtg]e\B,[lnpdbtg]e\B,16,1024,3215,360,60037,true
glob,5,6,8370032799,^[a-d][b-r]\B,^[a-d][b-r]\B,7,837,14810,1032,25019,true
glob,5,7,2767986875,^[crpblwdm],^[crpblwdm],15,965,165903,24018,60443,true
glob,5,8,3141506592,[ldgbpnt]e\B,[ldgbpnt]e\B,16,1024,70365,3656,43737,true
glob,5,9,3313543896,[bldgpnt]e\B,[bldgpnt]e\B,16,1024,41638,2592,60382,true
glob,5,10,8657690939,[s-y][ -e][l-s]+?.[k-t],[s-y][ -e][l-s]+?.[k-t],15,1012,17631,1406,60196,true
glob,5,11,9696640194,[bldgpnt]e\B,[bldgpnt]e\B,16,1024,2553,313,60132,true
glob,5,12,6621545651,^[pbclwdm],^[pbclwdm],14,965,6244,545,60192,true
glob,5,13,2492462788,^[pcblwdm],^[pcblwdm],14,965,23565,1688,60055,true
glob,5,14,3404588599,[ldbgpnt]e\B,[ldbgpnt]e\B,16,1024,8599,735,60007,true
glob,5,15,2330977742,[b-e][n-r].[ -t][ -r].,[b-e][n-r].[ -t][ -r].,16,1055,101922,5471,60383,true
glob,5,16,6361187489,[\Wrcwl][norbpf],[\Wrcwl][norbpf],20,1172,55365,3326,60347,true
glob,5,17,2805026820,[ sl][ -e][l-s].[k-t],[ sl][ -e][l-s].[k-t],17,1067,47156,3141,45131,true
glob,5,18,4323456912,[ldgbpnt][e]\B,[ldgbpnt][e]\B,16,1024,5689,532,60096,true
glob,5,19,8361101999,[ldgbpnt]e\B,[ldgbpnt]e\B,16,1024,2586,297,60468,true
glob,5,20,9935136846,[bldgpnt]e\B,[bldgpnt]e\B,16,1024,45313,2766,60367,true
glob,5,21,5217407358,^[blpcwdmr],^[blpcwdmr],15,965,98937,12156,60287,true
glob,5,22,5619256299,[ldgbpnt]e\B,[ldgbpnt]e\B,16,1024,18748,1235,60225,true
glob,5,23,4560422870,[rlnp][roe]\B,[rlnp][roe]\B,21,1139,160002,8546,60152,true
glob,5,24,5236888092,[bldgpnt]e\B,[bldgpnt]e\B,16,1024,4980,516,60413,true
glob,5,25,1337360711,[a-d][b-r][rowkl],[a-d][b-r][rowkl],12,871,22333,1422,25205,true
glob,5,26,7659837985,[ldgbpnt]e\B,[ldgbpnt]e\B,16,1024,7961,657,27674,true
glob,5,27,2521100877,[s-y][ -e][l-s]+?.[k-t],[s-y][ -e][l-s]+?.[k-t],15,1012,34866,2407,60071,true
glob,5,28,8801535107,^[pcblwdm],^[pcblwdm],14,965,24398,1672,60054,true
glob,5,29,9651599436,^[pcblwdm],^[pcblwdm],14,965,12180,922,60312,true
balance,5,1,2967301147,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,5090,516,34141,true
balance,5,1,5600405384,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,57114,3922,28769,true
balance,5,2,1632819610,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,75287,5016,32300,true
balance,5,3,1412034944,\W<\W>>>[<]<\W\W,\W<\W>>>[<]<\W\W,25,2108,3258,407,19957,true
balance,5,4,9724161943,<<>>\W\W\W\W\W\W\W>>,<<>>\W\W\W\W\W\W\W>>,25,2123,19170,1485,24285,true
balance,5,5,4037724866,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,11091,985,22470,true
balance,5,6,8370032799,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,131888,9017,31535,true
balance,5,7,2767986875,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,47277,3375,33285,true
balance,5,8,3141506592,<<[><]>>>\W[<]<\W,<<[><]>>>\W[<]<\W,25,2157,29091,2125,31301,true
balance,5,9,3313543896,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,51935,3513,32580,true
balance,5,10,8657690939,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,3754,422,20611,true
balance,5,11,9696640194,<<\W>>>\W<[<]\W,<<\W>>>\W<[<]\W,25,2157,29842,2188,22801,true
balance,5,12,6621545651,>[>][\W]\W\W\W<<\W>>\W,>[>][\W]\W\W\W<<\W>>\W,25,2116,6806,625,20580,true
balance,5,13,2492462788,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,82600,5453,30284,true
balance,5,14,3404588599,>><\W\W\W<\W\W>>,>><\W\W\W<\W\W>>,25,2135,51587,3469,30474,true
balance,5,15,2330977742,\W<[<]>>>\W\W[<]\W\W,\W<[<]>>>\W\W[<]\W\W,25,2117,6721,657,23001,true
balance,5,16,6361187489,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,20038,1641,32113,true
balance,5,17,2805026820,<<.>>>\W<<\W,<<.>>>\W<<\W,25,2157,56300,3875,35723,true
balance,5,18,4323456912,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,1541,219,36316,true
balance,5,19,8361101999,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,27748,2032,27771,true
balance,5,20,9935136846,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,44610,3141,25457,true
balance,5,21,5217407358,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,282615,17643,35489,true
balance,5,22,5619256299,<<.>>>\W<<\W,<<.>>>\W<<\W,25,2157,36929,2610,32020,true
balance,5,23,4560422870,<<.>>>\W<<\W,<<.>>>\W<<\W,25,2157,36190,2436,35986,true
balance,5,24,5236888092,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,50640,3735,38552,true
balance,5,25,1337360711,[<]<.>>>\W<<\W,[<]<.>>>\W<<\W,25,2157,13380,1204,32441,true
balance,5,26,7659837985,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,13568,1157,32661,true
balance,5,27,2521100877,\W<\W>>><<\W\W,\W<\W>>><<\W\W,25,2108,33372,2344,28301,true
balance,5,28,8801535107,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,57040,4017,31659,true
balance,5,29,9651599436,<<\W>>>\W<<\W,<<\W>>>\W<<\W,25,2157,25205,1703,32768,true
order,5,1,2967301147,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,32383,2204,60194,true
order,5,1,5600405384,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,26283,1766,60397,true
order,5,2,1632819610,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,18673,1282,60174,true
order,5,3,1412034944,^[a-f]+?[b-o][e-t],^[a-f]+?[b-o][e-t],19,267,37764,2485,60203,true
order,5,4,9724161943,^[bcafd],^[bcafd],19,237,36034,5469,60397,true
order,5,5,4037724866,^[dcaf],^[dcaf],15,237,3522,344,60242,true
order,5,6,8370032799,^[a-f][b-z]+?$,^[a-f][b-z]+?$,19,267,165473,8579,60224,true
order,5,7,2767986875,^[bcafd],^[bcafd],19,237,38081,6580,60132,true
order,5,8,3141506592,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,40620,2532,60326,true
order,5,9,3313543896,^[cafd],^[cafd],15,237,18167,1250,60461,true
order,5,10,8657690939,^[a-f]+?[b-o][e-t],^[a-f]+?[b-o][e-t],19,267,26330,1671,23376,true
order,5,11,9696640194,^[cafd],^[cafd],15,237,7928,641,60414,true
order,5,12,6621545651,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,13977,1032,23096,true
order,5,13,2492462788,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,39629,2297,60242,true
order,5,14,3404588599,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,145076,7392,60090,true
order,5,15,2330977742,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,60136,3625,60021,true
order,5,16,6361187489,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,8473,688,60147,true
order,5,17,2805026820,^[fcad],^[fcad],15,237,7959,579,60444,true
order,5,18,4323456912,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,10491,813,60148,true
order,5,19,8361101999,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,10220,782,60319,true
order,5,20,9935136846,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,13290,985,60181,true
order,5,21,5217407358,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,62620,3282,60412,true
order,5,22,5619256299,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,10979,860,60086,true
order,5,23,4560422870,^[cafd],^[cafd],15,237,6217,516,60444,true
order,5,24,5236888092,^[a-f]+?[b-o][e-t],^[a-f]+?[b-o][e-t],19,267,21129,1469,16262882,true
order,5,25,1337360711,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,20277,1408,60023,true
order,5,26,7659837985,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,40883,2454,60288,true
order,5,27,2521100877,^[a-f][b-z]+?$,^[a-f][b-z]+?$,19,267,67603,4016,18014647,true
order,5,28,8801535107,^[bcafd],^[bcafd],19,237,40658,9782,60085,true
order,5,29,9651599436,^[a-f][b-o]+?[e-t],^[a-f][b-o]+?[e-t],19,267,12169,907,60179,true
